,Age,Gender,Profession,Income,Job_Sat
7967,28,Male,Manual_Labor,18144.92938,5
7968,29,Female,RichDaddy,1004946.414,1
7969,19,Female,Manual_Labor,17874.03075,1
7970,51,Female,Office_Job,51002.20008,4
7971,21,Female,Manual_Labor,11944.14252,2
7972,39,Female,Unemployed,0,1
7973,44,Male,Manual_Labor,20669.54648,4
7974,40,Male,Office_Job,42704.49693,1
7975,54,Male,Office_Job,56426.20055,0
7976,21,Female,Manual_Labor,14948.20318,3
7977,60,Male,Unemployed,901.5394195,4
7978,41,Female,Office_Job,42701.62935,0
7979,33,Female,Unemployed,1704.64928,2
7980,47,Female,Unemployed,0,5
7981,23,Male,Manual_Labor,20558.11286,0
7982,49,Male,Unemployed,3567.720994,1
7983,43,Female,Office_Job,47759.65021,4
7984,25,Male,Office_Job,51804.10146,2
7985,24,Female,Unemployed,0,1
7986,44,Male,Manual_Labor,8633.521354,2
7987,27,Male,Manual_Labor,15754.20264,5
7988,20,Male,Manual_Labor,15972.89297,1
7989,22,Female,Manual_Labor,12050.7134,3
7990,28,Female,Unemployed,8335.52331,5
7991,60,Female,Manual_Labor,19875.21374,0
7992,50,Male,Unemployed,0,2
7993,43,Male,Finance,497075.0463,1
7994,58,Female,Manual_Labor,9425.425706,1
7995,47,Female,Manual_Labor,17081.75313,5
7996,49,Female,Unemployed,12799.91672,0
7997,52,Male,Office_Job,52792.3801,2
7998,39,Male,Office_Job,46871.56814,4
7999,34,Male,Office_Job,50644.63173,1
8000,53,Male,Manual_Labor,16649.27244,2
8001,25,Male,Manual_Labor,8602.637482,4
8002,58,Male,Manual_Labor,12659.84459,0
8003,52,Male,Unemployed,0,2
8004,58,Male,Manual_Labor,11678.44305,2
8005,44,Female,Manual_Labor,20569.28135,4
8006,28,Female,Office_Job,48594.69855,0
8007,55,Female,Finance,499154.0377,5
8008,26,Female,Office_Job,41971.87493,4
8009,36,Female,Manual_Labor,22739.69749,4
8010,18,Female,Manual_Labor,7908.547014,2
8011,33,Male,Manual_Labor,9360.066262,1
8012,41,Female,Office_Job,55923.46293,0
8013,20,Male,Office_Job,53125.52807,2
8014,46,Female,Office_Job,45884.05472,1
8015,45,Male,Unemployed,0,5
8016,36,Female,Unemployed,0,2
8017,43,Female,Unemployed,0,1
8018,35,Female,Office_Job,52251.36644,5
8019,35,Male,Office_Job,60177.0642,0
8020,34,Male,Manual_Labor,10090.1002,3
8021,39,Female,Unemployed,0,3
8022,46,Female,Unemployed,0,0
8023,59,Male,Manual_Labor,7035.097255,4
8024,34,Male,Unemployed,0,0
8025,38,Male,Manual_Labor,13609.93047,5
8026,43,Female,Office_Job,46798.77384,1
8027,49,Female,Manual_Labor,14074.93807,2
8028,41,Male,Manual_Labor,15372.75447,3
8029,35,Female,Unemployed,0,2
8030,45,Male,Manual_Labor,10614.36298,3
8031,33,Female,Finance,502029.8647,3
8032,27,Female,Unemployed,0,0
8033,53,Female,Manual_Labor,18759.65918,0
8034,56,Female,Unemployed,752.8587977,0
8035,20,Female,Office_Job,44982.53622,3
8036,49,Male,Office_Job,41094.63041,4
8037,33,Female,Unemployed,0,1
8038,20,Female,Unemployed,0,5
8039,51,Male,Office_Job,47596.77821,4
8040,22,Male,Unemployed,0,1
8041,29,Female,Unemployed,2492.152952,4
8042,44,Female,Manual_Labor,15697.47022,0
8043,36,Female,Office_Job,58858.72453,3
8044,56,Female,Office_Job,57232.25931,5
8045,30,Female,Office_Job,40177.02897,4
8046,35,Male,Unemployed,0,5
8047,47,Female,Office_Job,50765.98781,3
8048,42,Male,RichDaddy,1003216.458,3
8049,50,Male,Unemployed,1169.088604,4
8050,25,Female,Office_Job,51072.14093,2
8051,42,Male,Manual_Labor,17260.9281,0
8052,40,Male,Finance,500981.4078,1
8053,22,Female,Manual_Labor,16127.49143,2
8054,43,Male,Finance,496508.1211,3
8055,26,Male,Manual_Labor,13810.66593,4
8056,24,Female,Office_Job,50731.95306,3
8057,33,Female,Unemployed,2180.551931,2
8058,20,Female,Unemployed,7216.889534,1
8059,35,Male,Unemployed,1473.330475,2
8060,50,Male,Manual_Labor,13962.32191,1
8061,51,Female,Office_Job,52695.0216,3
8062,54,Female,Office_Job,48202.07018,1
8063,26,Male,Manual_Labor,17048.11021,3
8064,47,Male,Finance,505353.5926,2
8065,31,Male,Unemployed,154.5067758,3
8066,53,Male,Manual_Labor,16563.17488,1
8067,40,Male,RichDaddy,1001864.279,0
8068,52,Male,RichDaddy,998779.8395,3
8069,59,Male,Office_Job,54362.35778,0
8070,35,Female,Manual_Labor,21772.58372,5
8071,29,Female,Unemployed,3394.228092,5
8072,20,Female,Office_Job,56327.24552,5
8073,49,Female,Unemployed,0,2
8074,21,Female,Unemployed,0,0
8075,57,Male,Office_Job,58965.69034,4
8076,54,Male,Manual_Labor,22252.75417,3
8077,45,Female,Unemployed,0,4
8078,44,Female,Unemployed,3307.889167,0
8079,29,Female,Office_Job,44825.05334,2
8080,55,Male,Manual_Labor,18106.08394,1
8081,43,Female,Manual_Labor,11014.11456,3
8082,53,Male,Manual_Labor,17749.43723,1
8083,19,Male,Office_Job,54275.88028,5
8084,40,Female,Office_Job,39041.7677,1
8085,52,Male,Unemployed,2828.3104,1
8086,30,Male,Office_Job,49684.14181,5
8087,29,Female,Manual_Labor,16493.4505,1
8088,32,Male,Unemployed,2045.911733,5
8089,20,Male,Manual_Labor,26044.4338,2
8090,52,Male,Finance,497843.0255,3
8091,41,Male,Office_Job,51189.68567,5
8092,43,Male,Unemployed,2022.254567,5
8093,34,Female,Manual_Labor,15097.66015,2
8094,43,Female,Unemployed,0,2
8095,41,Male,Manual_Labor,16992.78265,0
8096,58,Male,Manual_Labor,26437.74677,2
8097,27,Female,Unemployed,0,5
8098,36,Female,Office_Job,49792.33154,1
8099,58,Female,Office_Job,53690.56589,4
8100,58,Female,Manual_Labor,18216.5651,4
8101,31,Female,Unemployed,10322.57721,1
8102,51,Female,Manual_Labor,15927.89937,5
8103,38,Female,Unemployed,0,0
8104,52,Female,Office_Job,42106.94189,1
8105,45,Male,Office_Job,49072.97262,4
8106,44,Male,Unemployed,0,4
8107,22,Male,Manual_Labor,16368.15234,2
8108,51,Female,Finance,501473.3977,4
8109,55,Male,Office_Job,50711.53197,5
8110,43,Male,Unemployed,0,0
8111,20,Male,Finance,500175.0027,4
8112,20,Female,Office_Job,57933.06676,1
8113,43,Female,Unemployed,0,0
8114,31,Male,Office_Job,44743.23296,0
8115,32,Female,Office_Job,40631.3538,5
8116,39,Male,Finance,513520.9196,1
8117,29,Male,Manual_Labor,18126.09839,2
8118,36,Male,Office_Job,43290.81085,4
8119,37,Female,Office_Job,52592.65635,5
8120,40,Female,Manual_Labor,13091.72873,1
8121,38,Male,Office_Job,47760.55969,5
8122,26,Female,RichDaddy,998893.2622,2
8123,32,Male,Manual_Labor,10352.44669,1
8124,40,Male,Office_Job,40677.92557,2
8125,60,Female,Unemployed,2648.033697,2
8126,41,Male,Unemployed,2738.905988,0
8127,22,Male,Manual_Labor,21147.15871,2
8128,30,Male,Manual_Labor,13815.80571,5
8129,40,Male,Manual_Labor,21653.40272,2
8130,21,Female,Office_Job,45210.05608,4
8131,22,Female,Manual_Labor,20119.27575,1
8132,48,Female,Office_Job,44513.14295,0
8133,32,Male,Unemployed,1521.808587,0
8134,37,Male,Office_Job,46242.74903,2
8135,37,Female,Office_Job,42432.94217,2
8136,19,Female,Finance,497341.7544,1
8137,55,Female,Unemployed,1359.363658,4
8138,36,Male,Manual_Labor,23021.36809,0
8139,43,Male,Office_Job,41244.23865,2
8140,40,Female,Manual_Labor,13353.46993,5
8141,29,Female,Office_Job,45162.38338,3
8142,48,Male,Manual_Labor,21205.65423,5
8143,44,Female,Office_Job,53318.2827,5
8144,31,Female,Office_Job,40180.21068,2
8145,20,Female,Office_Job,44257.70255,3
8146,33,Male,Manual_Labor,8452.776607,2
8147,58,Male,Office_Job,36201.00384,1
8148,33,Male,Unemployed,0,4
8149,59,Male,Office_Job,48840.55724,5
8150,60,Female,Manual_Labor,14729.30595,1
8151,21,Female,Unemployed,11184.57867,1
8152,42,Female,Unemployed,0,3
8153,30,Female,Unemployed,0,2
8154,52,Female,Office_Job,43065.81987,5
8155,57,Male,Manual_Labor,14757.65664,5
8156,32,Male,Office_Job,42665.49696,3
8157,36,Male,Office_Job,54597.08717,5
8158,21,Female,Unemployed,0,0
8159,52,Male,Manual_Labor,15693.77569,0
8160,30,Female,Unemployed,7540.405622,3
8161,25,Male,RichDaddy,996478.9087,3
8162,33,Male,Manual_Labor,19310.11653,3
8163,59,Male,Office_Job,51199.62411,1
8164,21,Male,Unemployed,5686.394831,2
8165,20,Male,Manual_Labor,31665.94907,2
8166,44,Male,RichDaddy,997859.9128,0
8167,37,Female,Office_Job,43972.72315,1
8168,22,Male,Manual_Labor,17503.98349,2
8169,22,Female,Manual_Labor,19952.9239,2
8170,47,Female,Office_Job,53303.83708,0
8171,60,Female,Office_Job,51410.05554,3
8172,30,Female,Manual_Labor,20016.90164,5
8173,40,Male,Office_Job,52007.42216,0
8174,56,Male,Office_Job,56357.71052,5
8175,56,Female,Unemployed,0,4
8176,36,Male,Unemployed,0,1
8177,28,Male,Finance,496963.2214,2
8178,42,Female,Unemployed,0,5
8179,42,Male,Unemployed,1046.612257,0
8180,46,Female,Unemployed,0,3
8181,54,Male,Manual_Labor,11018.8483,2
8182,56,Female,Manual_Labor,12533.51472,3
8183,25,Male,Unemployed,2005.136783,3
8184,43,Female,Manual_Labor,25890.59454,0
8185,52,Male,Finance,505837.1476,1
8186,39,Female,Office_Job,48943.26222,4
8187,31,Female,Manual_Labor,17873.35848,0
8188,42,Female,Manual_Labor,20704.91898,3
8189,54,Male,Manual_Labor,18590.60834,3
8190,27,Female,Manual_Labor,14273.95302,4
8191,22,Male,Office_Job,51320.76041,0
8192,26,Male,Office_Job,50466.66427,0
8193,43,Female,Unemployed,961.4648075,2
8194,46,Male,Manual_Labor,18704.93951,4
8195,32,Female,RichDaddy,999200.917,5
8196,33,Male,Office_Job,42273.01925,4
8197,36,Female,Unemployed,0,3
8198,39,Male,Unemployed,0,2
8199,24,Female,Manual_Labor,6981.503935,1
8200,38,Female,Office_Job,50365.94177,1
8201,29,Male,Office_Job,60827.08609,4
8202,35,Male,Office_Job,44468.95955,2
8203,25,Male,Manual_Labor,13859.82416,3
8204,22,Female,Unemployed,0,5
8205,27,Male,Unemployed,5945.345253,0
8206,55,Female,Unemployed,7615.963323,3
8207,48,Male,Unemployed,0,4
8208,20,Male,Unemployed,0,2
8209,46,Female,Office_Job,45348.58796,1
8210,26,Male,Office_Job,41255.54595,0
8211,37,Female,Manual_Labor,13059.28743,5
8212,47,Male,RichDaddy,997653.497,1
8213,56,Male,Unemployed,0,0
8214,46,Male,Unemployed,2086.759983,5
8215,40,Male,Unemployed,0,5
8216,44,Male,Office_Job,57829.24548,5
8217,19,Male,Unemployed,3247.028054,3
8218,39,Female,Office_Job,46360.23541,1
8219,58,Female,Manual_Labor,19651.48641,2
8220,46,Male,Unemployed,670.3529431,1
8221,42,Male,Finance,494095.5346,1
8222,52,Male,Manual_Labor,18501.1414,3
8223,26,Male,Manual_Labor,22323.2565,0
8224,55,Female,Unemployed,6641.775506,4
8225,41,Female,Unemployed,0,1
8226,20,Male,Finance,500010.0686,1
8227,30,Female,Office_Job,50881.97763,1
8228,38,Male,Office_Job,39625.41903,5
8229,22,Male,Manual_Labor,20340.07829,0
8230,42,Female,Unemployed,0,2
8231,54,Male,Finance,494516.7005,4
8232,22,Female,Unemployed,0,0
8233,56,Male,Unemployed,0,0
8234,41,Female,Manual_Labor,9216.149945,3
8235,43,Male,Office_Job,42452.21352,3
8236,50,Male,Office_Job,49104.3343,5
8237,20,Male,Manual_Labor,21151.68883,1
8238,38,Female,Unemployed,5826.574587,1
8239,44,Female,Unemployed,0,1
8240,20,Male,Office_Job,44844.82247,4
8241,55,Male,Finance,497012.2044,4
8242,34,Male,Unemployed,5793.793339,2
8243,24,Male,Manual_Labor,15587.07188,5
8244,35,Female,Finance,495880.4807,3
8245,21,Male,Unemployed,0,5
8246,21,Female,Manual_Labor,10724.48521,0
8247,42,Female,Manual_Labor,18727.81196,2
8248,52,Male,Unemployed,0,1
8249,49,Male,RichDaddy,991795.2586,0
8250,31,Female,Unemployed,9245.849142,1
8251,53,Male,Manual_Labor,19974.24222,3
8252,59,Male,Unemployed,0,5
8253,42,Male,Office_Job,45948.82116,3
8254,54,Female,Office_Job,46791.03909,4
8255,27,Male,Office_Job,47488.72612,2
8256,26,Female,Office_Job,47629.29593,0
8257,29,Male,Manual_Labor,16590.15334,0
8258,51,Male,Office_Job,46913.64784,0
8259,29,Male,Manual_Labor,20974.10261,5
8260,34,Male,Office_Job,49327.82626,3
8261,51,Female,Office_Job,50824.54235,2
8262,31,Female,Finance,498453.2663,0
8263,60,Female,Manual_Labor,21030.55844,5
8264,35,Female,Manual_Labor,16962.75319,5
8265,37,Female,Unemployed,0,3
8266,33,Male,Finance,496695.5181,1
8267,58,Male,Unemployed,6840.395495,1
8268,21,Female,Office_Job,45433.80506,4
8269,20,Male,Unemployed,4248.85208,5
8270,43,Female,Office_Job,53272.53528,0
8271,47,Male,Office_Job,40658.26719,5
8272,48,Male,Manual_Labor,12933.45345,4
8273,44,Female,Manual_Labor,21761.79465,4
8274,21,Female,Manual_Labor,12637.79956,4
8275,26,Female,Finance,499138.3216,3
8276,51,Female,Manual_Labor,23841.3382,0
8277,53,Female,Manual_Labor,12323.72918,0
8278,32,Male,Office_Job,50254.43592,2
8279,45,Female,Office_Job,40285.91379,0
8280,30,Female,Manual_Labor,12647.06616,3
8281,29,Male,Office_Job,43054.09038,4
8282,58,Female,Unemployed,4583.99546,1
8283,46,Female,Unemployed,0,5
8284,25,Male,Office_Job,52379.35606,2
8285,38,Female,Finance,500000.3024,5
8286,49,Male,Manual_Labor,17372.34756,2
8287,36,Female,Unemployed,97.78524433,4
8288,42,Male,Office_Job,51026.63176,1
8289,22,Male,Unemployed,0,3
8290,34,Female,Office_Job,46470.93331,2
8291,28,Female,Manual_Labor,16255.02537,0
8292,41,Female,Unemployed,0,4
8293,37,Female,Office_Job,50892.73389,2
8294,28,Male,Office_Job,52615.59936,4
8295,50,Male,Office_Job,41207.70863,1
8296,19,Male,Manual_Labor,11178.94611,0
8297,33,Male,Manual_Labor,20930.94983,3
8298,38,Male,Office_Job,50645.02257,0
8299,38,Female,Manual_Labor,10365.56942,4
8300,53,Male,Unemployed,0,0
8301,23,Male,Office_Job,52254.7425,2
8302,49,Female,Manual_Labor,20322.75405,0
8303,22,Female,Manual_Labor,13311.55336,2
8304,40,Male,Unemployed,754.3914877,2
8305,26,Female,Manual_Labor,17728.29014,2
8306,57,Male,Office_Job,57647.48226,0
8307,30,Male,Manual_Labor,12140.93166,3
8308,21,Female,Unemployed,0,5
8309,24,Male,Manual_Labor,21278.0661,1
8310,20,Female,Manual_Labor,18253.9468,5
8311,32,Female,Office_Job,49848.40421,2
8312,37,Female,Manual_Labor,5974.425547,1
8313,24,Male,RichDaddy,992565.9423,3
8314,24,Female,Manual_Labor,12497.47503,1
8315,27,Male,Unemployed,6528.527832,5
8316,50,Male,Office_Job,46817.82187,1
8317,37,Male,Unemployed,247.9447119,1
8318,37,Male,Unemployed,3448.385356,2
8319,45,Female,Unemployed,4236.262277,0
8320,20,Female,Manual_Labor,7843.678013,2
8321,55,Female,Manual_Labor,16753.49659,4
8322,53,Male,Office_Job,50906.54705,2
8323,42,Male,Unemployed,2976.088324,4
8324,60,Male,Finance,502657.2574,1
8325,43,Female,Manual_Labor,7479.421724,0
8326,36,Female,Unemployed,0,2
8327,20,Female,Office_Job,44244.20728,4
8328,23,Female,Manual_Labor,20796.33114,3
8329,44,Female,Manual_Labor,11815.82538,3
8330,44,Male,Finance,503814.2503,2
8331,34,Male,Unemployed,0,4
8332,37,Male,Unemployed,0,4
8333,58,Male,Manual_Labor,16961.69684,4
8334,39,Male,Manual_Labor,18112.27729,0
8335,28,Male,Unemployed,0,0
8336,39,Male,Unemployed,0,5
8337,19,Female,Manual_Labor,21195.96314,0
8338,60,Male,Manual_Labor,14162.07824,5
8339,58,Female,Unemployed,5579.130948,0
8340,19,Female,Manual_Labor,15923.00505,2
8341,23,Male,Manual_Labor,13225.45726,5
8342,42,Male,RichDaddy,1002142.555,3
8343,40,Male,Manual_Labor,10128.08942,1
8344,30,Male,Office_Job,40736.06604,4
8345,25,Male,Unemployed,0,4
8346,45,Female,Unemployed,0,2
8347,28,Female,Unemployed,3771.010937,4
8348,29,Female,Unemployed,7922.625837,0
8349,49,Male,Manual_Labor,20537.58401,5
8350,18,Female,Manual_Labor,10767.22051,1
8351,43,Male,Finance,511859.4057,4
8352,22,Male,Office_Job,47744.21711,5
8353,49,Male,Manual_Labor,3804.725686,5
8354,29,Male,Finance,503068.4977,3
8355,37,Female,Manual_Labor,9701.841659,2
8356,42,Male,Office_Job,46301.63599,4
8357,58,Male,Unemployed,8093.880136,0
8358,59,Male,Manual_Labor,19185.34648,4
8359,34,Male,Unemployed,5799.543854,2
8360,36,Female,Finance,492796.837,4
8361,32,Male,Manual_Labor,11976.89761,2
8362,35,Male,Manual_Labor,16450.78949,1
8363,20,Female,RichDaddy,988794.7476,3
8364,39,Female,Office_Job,47697.92605,2
8365,47,Male,Manual_Labor,13171.72043,4
8366,25,Male,Unemployed,0,4
8367,37,Female,Unemployed,156.9623371,1
8368,56,Female,Finance,498031.9845,5
8369,46,Female,Manual_Labor,17239.67287,3
8370,34,Male,Office_Job,46685.33744,1
8371,45,Female,Unemployed,6881.751807,1
8372,51,Male,Unemployed,2094.752056,4
8373,45,Female,Unemployed,0,5
8374,36,Female,Unemployed,10858.46058,5
8375,46,Female,Finance,490098.8363,3
8376,56,Male,Office_Job,48352.30519,3
8377,31,Female,Office_Job,56950.6406,0
8378,34,Male,Office_Job,45818.25247,0
8379,26,Female,Office_Job,45338.87156,4
8380,56,Male,Office_Job,54675.33231,5
8381,47,Male,Office_Job,49260.87669,2
8382,39,Male,Office_Job,52407.39952,1
8383,59,Male,Office_Job,58065.96031,3
8384,20,Male,Office_Job,44126.63373,1
8385,60,Female,Manual_Labor,14985.05241,4
8386,25,Female,Office_Job,48367.52386,2
8387,33,Male,Unemployed,0,4
8388,55,Female,Unemployed,0,4
8389,39,Female,Unemployed,4873.080785,3
8390,53,Female,Unemployed,132.5366589,2
8391,45,Male,Unemployed,0,0
8392,18,Male,Manual_Labor,18199.19265,3
8393,56,Female,Unemployed,3122.292617,5
8394,39,Male,Unemployed,8459.148126,2
8395,54,Female,Manual_Labor,12750.72346,5
8396,42,Male,Unemployed,8280.36064,2
8397,20,Male,Office_Job,44913.41968,1
8398,35,Male,Unemployed,6545.675115,3
8399,36,Female,Manual_Labor,10325.51757,2
8400,51,Male,Unemployed,249.0660075,5
8401,28,Female,Manual_Labor,19008.977,0
8402,28,Female,Office_Job,55365.61302,2
8403,42,Female,Unemployed,1776.204376,3
8404,60,Male,Office_Job,48266.00034,1
8405,48,Male,Manual_Labor,21192.62962,1
8406,18,Female,Finance,498195.8638,1
8407,33,Female,Unemployed,0,4
8408,44,Female,Office_Job,50220.86299,5
8409,40,Male,Office_Job,47770.28605,4
8410,35,Male,Office_Job,42493.07099,4
8411,44,Male,Manual_Labor,9758.098926,4
8412,48,Male,Office_Job,47007.97589,0
8413,51,Male,RichDaddy,997786.4115,4
8414,35,Male,Unemployed,460.6319044,5
8415,51,Female,Office_Job,49680.47172,0
8416,18,Male,Office_Job,50096.69556,0
8417,45,Female,Office_Job,51164.14258,3
8418,30,Female,Office_Job,47303.39991,3
8419,46,Male,Unemployed,0,2
8420,22,Male,Office_Job,50442.69225,2
8421,30,Female,Office_Job,47316.17653,5
8422,29,Male,Unemployed,2472.26229,1
8423,36,Male,Manual_Labor,21150.59819,3
8424,60,Female,Office_Job,48056.12337,5
8425,57,Male,Unemployed,3414.460961,2
8426,35,Male,Unemployed,3006.184035,1
8427,23,Male,Manual_Labor,19566.81525,2
8428,30,Female,Unemployed,4969.662976,2
8429,21,Female,Office_Job,54902.64806,0
8430,21,Male,Office_Job,55228.45827,3
8431,33,Female,Manual_Labor,15913.02424,4
8432,45,Male,Manual_Labor,19038.17591,1
8433,51,Female,Office_Job,53331.80274,1
8434,21,Female,Office_Job,41953.72125,0
8435,19,Female,Manual_Labor,16801.5899,0
8436,38,Female,Unemployed,6729.21508,3
8437,27,Female,Manual_Labor,8755.275861,0
8438,30,Female,Finance,494290.3033,2
8439,42,Male,Manual_Labor,13176.3302,5
8440,28,Female,Office_Job,50888.12431,5
8441,41,Female,Manual_Labor,18346.82741,5
8442,42,Male,Unemployed,2459.225211,5
8443,23,Male,Unemployed,770.9692683,2
8444,22,Male,Unemployed,0,3
8445,21,Male,Unemployed,0,5
8446,33,Male,Office_Job,49899.57092,0
8447,58,Male,Office_Job,47034.52337,0
8448,57,Female,Unemployed,0,0
8449,58,Male,Unemployed,0,2
8450,22,Female,RichDaddy,996408.0143,3
8451,35,Female,Manual_Labor,13422.85503,5
8452,18,Female,Unemployed,4359.483393,2
8453,25,Male,Office_Job,46762.62645,2
8454,57,Female,Office_Job,50649.09453,2
8455,22,Female,Unemployed,0,1
8456,39,Female,Unemployed,9871.146645,0
8457,51,Male,Unemployed,4881.528867,1
8458,51,Male,Manual_Labor,24890.46618,4
8459,38,Female,Unemployed,7609.982355,4
8460,23,Male,Manual_Labor,14761.61505,0
8461,44,Female,Manual_Labor,15623.13836,4
8462,23,Female,Unemployed,0,2
8463,60,Female,Manual_Labor,18051.1202,4
8464,57,Female,Unemployed,6094.440081,1
8465,35,Female,Manual_Labor,17806.04776,1
8466,44,Male,Manual_Labor,13837.02419,3
8467,20,Female,Manual_Labor,1984.585463,3
8468,59,Female,Office_Job,57896.86286,0
8469,43,Male,Manual_Labor,18026.59536,2
8470,25,Female,Unemployed,0,2
8471,40,Female,Office_Job,39095.74053,4
8472,51,Female,Manual_Labor,22175.47228,4
8473,43,Male,Unemployed,0,4
8474,58,Male,Office_Job,49479.78384,1
8475,38,Male,Manual_Labor,19630.88364,2
8476,23,Male,Unemployed,0,4
8477,45,Male,Unemployed,0,0
8478,50,Female,Manual_Labor,17056.99186,3
8479,52,Female,Manual_Labor,10574.36652,2
8480,49,Female,Manual_Labor,13421.23424,3
8481,47,Male,Finance,496908.8714,3
8482,57,Male,Unemployed,0,3
8483,58,Female,Finance,504040.2064,3
8484,44,Female,Unemployed,3658.6416,0
8485,30,Male,Finance,501843.2131,1
8486,22,Female,Unemployed,0,4
8487,42,Female,Office_Job,51420.24157,2
8488,45,Female,Manual_Labor,19820.79316,3
8489,39,Male,Office_Job,53281.72481,2
8490,21,Male,Office_Job,50609.71697,5
8491,37,Female,Manual_Labor,20283.07531,3
8492,32,Male,Manual_Labor,16746.96635,1
8493,49,Male,Office_Job,49931.02056,2
8494,49,Female,Unemployed,0,4
8495,18,Female,Manual_Labor,10900.11873,0
8496,53,Male,Finance,505518.7418,0
8497,53,Male,Unemployed,0,2
8498,38,Male,Office_Job,56501.17103,4
8499,48,Male,Manual_Labor,20042.57744,0
8500,26,Female,Manual_Labor,7824.409463,0
8501,57,Male,Manual_Labor,10447.88983,3
8502,36,Female,Unemployed,0,3
8503,27,Female,Manual_Labor,22942.77729,1
8504,57,Female,Unemployed,162.2939071,3
8505,52,Male,Manual_Labor,15141.33766,0
8506,44,Female,Unemployed,0,0
8507,26,Female,Unemployed,0,0
8508,49,Male,Office_Job,42393.94269,4
8509,60,Male,Finance,497227.3654,2
8510,58,Female,Manual_Labor,19730.04827,1
8511,58,Female,Finance,495810.581,1
8512,39,Female,Unemployed,0,5
8513,19,Male,Unemployed,0,1
8514,22,Male,Unemployed,0,1
8515,57,Male,Manual_Labor,16421.43926,4
8516,46,Male,Office_Job,49693.09967,2
8517,38,Female,Office_Job,55961.96919,1
8518,20,Male,Unemployed,2964.308266,3
8519,27,Female,Manual_Labor,15383.86423,5
8520,54,Female,Office_Job,54728.63752,4
8521,40,Female,Unemployed,2955.646677,4
8522,49,Female,Unemployed,7205.591909,1
8523,36,Male,Manual_Labor,14624.44905,3
8524,33,Female,Unemployed,5505.977573,2
8525,59,Female,Manual_Labor,12485.91636,5
8526,54,Female,Unemployed,0,2
8527,44,Female,Office_Job,44706.76892,0
8528,58,Female,Unemployed,0,0
8529,49,Female,Manual_Labor,10671.24431,3
8530,38,Male,Finance,505047.9954,5
8531,59,Male,Office_Job,40751.89059,0
8532,57,Female,Manual_Labor,16865.87756,0
8533,51,Male,Unemployed,0,5
8534,41,Male,Manual_Labor,15887.97303,5
8535,37,Male,Manual_Labor,17509.32337,3
8536,28,Male,Finance,509419.8887,3
8537,37,Male,Manual_Labor,13169.90683,0
8538,32,Female,Manual_Labor,16322.90501,0
8539,53,Female,Unemployed,4786.735619,2
8540,32,Male,Finance,497811.8291,5
8541,46,Female,Manual_Labor,9868.8913,4
8542,42,Male,Manual_Labor,12695.42964,1
8543,34,Male,Manual_Labor,11155.69109,1
8544,19,Female,Manual_Labor,13147.86314,0
8545,20,Female,Unemployed,0,4
8546,29,Male,Unemployed,10917.76995,1
8547,27,Female,Manual_Labor,11261.56284,1
8548,45,Male,Office_Job,54351.9226,3
8549,53,Female,RichDaddy,1000856.034,0
8550,25,Male,Unemployed,0,2
8551,57,Male,Office_Job,51014.22777,1
8552,58,Female,Office_Job,55441.34114,0
8553,30,Female,Manual_Labor,19051.78796,3
8554,59,Male,Finance,500857.976,2
8555,30,Female,RichDaddy,998891.1038,0
8556,33,Female,Unemployed,29.85146691,3
8557,24,Male,Unemployed,0,2
8558,45,Male,Manual_Labor,22532.95784,4
8559,18,Female,Office_Job,52739.5413,0
8560,42,Female,Office_Job,53195.9988,4
8561,35,Female,Unemployed,0,1
8562,36,Female,Office_Job,58667.84538,5
8563,52,Female,Office_Job,47873.69397,4
8564,47,Male,Office_Job,36980.34614,4
8565,48,Female,Unemployed,5144.519725,1
8566,50,Male,Finance,496116.7277,5
8567,38,Male,Manual_Labor,15039.89803,3
8568,49,Female,RichDaddy,1005356.375,5
8569,39,Female,Manual_Labor,21416.62732,0
8570,35,Female,Finance,508185.8975,3
8571,57,Male,Unemployed,0,4
8572,33,Female,Office_Job,52003.20746,1
8573,38,Male,Office_Job,46522.91585,4
8574,46,Male,Office_Job,44683.91188,3
8575,20,Male,Office_Job,43112.62854,2
8576,35,Female,Unemployed,2600.174507,4
8577,44,Male,Unemployed,0,1
8578,59,Male,Office_Job,49716.3082,0
8579,19,Female,Office_Job,57527.45139,0
8580,49,Male,Office_Job,57750.87748,2
8581,55,Male,Office_Job,52773.90807,1
8582,47,Male,Manual_Labor,18748.33626,1
8583,34,Male,Manual_Labor,17408.09153,2
8584,37,Female,Manual_Labor,9225.22457,3
8585,28,Male,Unemployed,0,4
8586,34,Female,Office_Job,47770.20888,1
8587,57,Male,Manual_Labor,19507.81275,2
8588,46,Female,Manual_Labor,25130.18121,4
8589,53,Female,Office_Job,46360.68558,3
8590,58,Male,Finance,498639.8912,2
8591,58,Female,Office_Job,45011.95779,2
8592,59,Male,Unemployed,3798.490322,1
8593,40,Male,Unemployed,1444.085164,1
8594,20,Female,Unemployed,178.1577836,0
8595,49,Male,Office_Job,49438.25317,3
8596,45,Female,Finance,504705.989,0
8597,30,Female,RichDaddy,998889.7387,3
8598,58,Male,Unemployed,0,5
8599,60,Male,Office_Job,46084.80817,3
8600,18,Female,Office_Job,55363.25157,0
8601,41,Male,Unemployed,0,5
8602,53,Male,Unemployed,0,1
8603,58,Male,Manual_Labor,12448.75356,5
8604,55,Female,Office_Job,49910.14969,1
8605,43,Male,Office_Job,53254.41786,1
