,Age,Gender,GotPowers,SuperSerum,GotMutation
83565,37,Male,1,1,0
83566,9,Male,1,0,0
83567,5,Male,1,0,0
83568,39,Male,1,0,0
83569,39,Female,1,0,0
83570,11,Male,1,0,0
83571,39,Male,1,0,0
83572,26,Female,1,1,0
83573,7,Female,1,0,0
83574,46,Female,1,0,0
83575,3,Male,1,1,0
83576,15,Female,0,1,0
83577,41,Male,1,0,0
83578,19,Male,1,0,0
83579,2,Male,1,1,0
83580,43,Male,1,1,0
83581,40,Female,1,1,0
83582,8,Female,1,0,0
83583,1,Female,0,1,0
83584,9,Male,0,0,0
83585,23,Female,1,1,0
83586,5,Male,1,1,0
83587,18,Male,1,1,0
83588,10,Male,1,0,0
83589,30,Male,1,0,0
83590,42,Female,0,0,0
83591,36,Female,1,0,0
83592,12,Female,1,1,0
83593,12,Male,1,1,0
83594,36,Female,1,1,0
83595,6,Male,1,0,0
83596,12,Male,1,1,0
83597,43,Female,1,0,0
83598,43,Female,1,0,0
83599,29,Male,1,0,0
83600,27,Male,1,0,0
83601,25,Female,1,1,0
83602,11,Male,1,0,0
83603,9,Male,1,1,0
83604,3,Male,1,0,0
83605,6,Female,1,0,0
83606,10,Male,1,0,0
83607,10,Female,1,1,0
83608,33,Male,1,1,0
83609,2,Male,1,1,0
83610,29,Male,1,1,0
83611,6,Male,1,0,0
83612,35,Female,1,1,0
83613,16,Male,1,1,0
83614,19,Male,1,0,0
83615,26,Male,1,1,0
83616,25,Female,1,1,0
83617,30,Male,1,1,0
83618,24,Male,1,0,0
83619,22,Male,1,1,0
83620,25,Male,1,1,0
83621,13,Male,1,1,0
83622,25,Female,1,0,0
83623,39,Male,0,0,0
83624,45,Male,1,1,0
83625,5,Male,1,0,0
83626,31,Female,1,0,0
83627,49,Female,1,1,0
83628,43,Female,1,1,0
83629,17,Female,1,0,0
83630,17,Male,1,0,0
83631,21,Female,1,0,0
83632,29,Female,1,1,0
83633,26,Male,1,1,0
83634,3,Male,1,0,0
83635,44,Female,1,1,0
83636,35,Male,1,1,0
83637,4,Male,1,0,0
83638,19,Male,1,0,0
83639,27,Male,1,1,0
83640,9,Male,0,1,0
83641,38,Female,1,0,0
83642,43,Male,1,1,0
83643,11,Female,0,1,0
83644,31,Male,1,1,0
83645,23,Male,1,0,0
83646,14,Male,1,0,0
83647,3,Male,1,0,0
83648,7,Male,1,1,0
83649,20,Male,1,1,0
83650,42,Female,1,0,0
83651,34,Female,1,0,0
83652,23,Female,1,0,0
83653,42,Male,0,0,0
83654,40,Male,1,1,0
83655,4,Male,1,0,0
83656,21,Male,1,1,0
83657,21,Male,1,0,0
83658,13,Male,1,1,0
83659,14,Male,1,0,0
83660,49,Female,1,0,0
83661,4,Female,1,1,0
83662,5,Female,1,1,0
83663,4,Male,1,0,0
83664,49,Male,1,0,0
83665,8,Male,1,0,0
83666,43,Male,1,1,0
83667,17,Female,1,0,0
83668,2,Male,1,0,0
83669,16,Male,1,0,0
83670,14,Female,1,1,0
83671,14,Male,1,1,0
83672,31,Male,1,1,0
83673,5,Male,1,0,0
83674,22,Female,1,0,0
83675,2,Male,1,1,0
83676,28,Male,1,0,0
83677,45,Female,1,0,0
83678,10,Male,1,0,0
83679,6,Male,1,1,0
83680,2,Male,1,1,0
83681,7,Female,1,1,0
83682,43,Male,1,1,0
83683,34,Male,1,1,0
83684,33,Male,1,0,0
83685,26,Male,1,0,0
83686,45,Male,1,0,0
83687,1,Male,1,0,0
83688,27,Male,1,0,0
83689,20,Male,1,1,0
83690,6,Male,1,1,0
83691,48,Male,0,1,0
83692,1,Female,1,0,0
83693,43,Male,1,0,0
83694,14,Male,1,1,0
83695,9,Male,1,0,0
83696,36,Male,1,0,0
83697,18,Female,1,0,0
83698,1,Male,1,1,0
83699,21,Female,1,1,0
83700,45,Male,1,1,0
83701,14,Male,1,0,0
83702,44,Male,1,0,0
83703,40,Male,1,0,0
83704,50,Male,1,0,0
83705,37,Female,1,1,0
83706,17,Male,1,1,0
83707,7,Female,1,1,0
83708,36,Male,1,0,0
83709,8,Male,1,1,0
83710,43,Male,1,1,0
83711,35,Male,1,1,0
83712,27,Male,1,1,0
83713,16,Male,1,1,0
83714,39,Male,1,0,0
83715,37,Female,1,0,0
83716,24,Male,1,1,0
83717,6,Male,1,0,0
83718,14,Female,1,1,0
83719,30,Female,1,1,0
83720,19,Male,1,1,0
83721,17,Male,1,1,0
83722,16,Male,1,0,0
83723,27,Male,1,1,0
83724,7,Male,0,0,0
83725,31,Female,1,0,0
83726,25,Male,1,0,0
83727,49,Female,1,0,0
83728,15,Male,0,1,0
83729,27,Female,0,1,0
83730,38,Male,1,0,0
83731,5,Male,1,0,0
83732,29,Female,1,1,0
83733,28,Male,1,1,0
83734,47,Female,1,0,0
83735,12,Male,1,1,0
83736,9,Male,0,0,0
83737,27,Female,1,0,0
83738,21,Male,1,1,0
83739,31,Female,1,1,0
83740,30,Male,1,0,0
83741,27,Female,1,0,0
83742,32,Male,1,0,0
83743,16,Female,1,1,0
83744,20,Male,1,1,0
83745,41,Female,1,1,0
83746,43,Female,1,1,0
83747,49,Female,1,1,0
83748,41,Male,1,0,0
83749,15,Male,1,1,0
83750,31,Female,1,1,0
83751,32,Male,1,0,0
83752,4,Male,1,1,0
83753,29,Male,1,0,0
83754,33,Male,0,0,0
83755,5,Male,1,1,0
83756,5,Female,1,0,0
83757,16,Female,1,0,0
83758,31,Male,1,0,0
83759,15,Male,1,0,0
83760,3,Male,1,1,0
83761,30,Male,1,1,0
83762,3,Female,1,0,0
83763,6,Male,1,0,0
83764,10,Male,1,0,0
83765,38,Female,1,1,0
83766,12,Male,1,0,0
83767,33,Male,0,1,0
83768,38,Male,0,1,0
83769,47,Male,1,1,0
83770,20,Female,1,0,0
83771,13,Female,1,0,0
83772,23,Male,1,0,0
83773,8,Male,1,0,0
83774,47,Female,1,1,0
83775,31,Male,1,1,0
83776,18,Male,1,1,0
83777,37,Female,1,0,0
83778,22,Female,1,1,1
83779,45,Male,1,0,0
83780,28,Female,1,1,0
83781,45,Male,1,1,0
83782,12,Male,1,0,0
83783,18,Male,1,1,0
83784,45,Male,0,1,0
83785,36,Female,1,1,0
83786,48,Female,1,1,0
83787,8,Male,1,1,0
83788,47,Male,1,0,0
83789,42,Female,1,0,0
83790,9,Male,1,1,0
83791,5,Male,1,0,0
83792,29,Female,1,0,0
83793,36,Male,1,0,0
83794,22,Male,1,1,0
83795,33,Male,1,0,0
83796,20,Female,1,0,0
83797,48,Male,1,0,0
83798,47,Female,1,1,0
83799,20,Male,1,0,0
83800,36,Male,1,0,0
83801,35,Male,1,1,0
83802,43,Female,1,0,0
83803,22,Male,1,1,0
83804,22,Male,1,0,0
83805,18,Male,1,1,0
83806,42,Male,1,0,0
83807,31,Male,1,0,0
83808,36,Male,1,1,0
83809,32,Male,1,1,0
83810,22,Male,1,1,0
83811,4,Male,1,0,0
83812,39,Male,1,0,0
83813,5,Male,1,0,0
83814,2,Female,1,1,0
83815,24,Male,1,0,0
83816,21,Male,1,1,0
83817,15,Male,1,1,0
83818,27,Male,1,1,0
83819,16,Female,1,1,0
83820,11,Female,1,0,0
83821,41,Male,1,0,0
83822,39,Female,1,0,0
83823,33,Male,1,0,0
83824,1,Female,0,0,0
83825,6,Female,1,1,0
83826,27,Male,1,0,0
83827,1,Male,1,0,0
83828,7,Male,1,0,0
83829,10,Female,1,1,0
83830,31,Female,1,0,0
83831,18,Male,1,1,0
83832,35,Male,1,0,0
83833,11,Male,1,0,0
83834,3,Male,1,1,0
83835,17,Male,1,1,0
83836,1,Male,1,1,0
83837,15,Male,1,0,0
83838,20,Female,1,0,0
83839,12,Female,0,0,0
83840,25,Male,1,0,0
83841,14,Female,1,1,0
83842,25,Female,0,0,0
83843,14,Male,1,1,0
83844,32,Female,1,1,0
83845,28,Male,0,1,0
83846,47,Male,1,1,0
83847,48,Male,1,1,0
83848,3,Female,0,1,0
83849,33,Male,1,0,0
83850,40,Male,1,0,0
83851,6,Male,1,0,0
83852,21,Female,1,0,0
83853,32,Female,1,1,0
83854,3,Male,1,1,0
83855,24,Female,0,0,0
83856,27,Male,1,1,0
83857,18,Female,1,1,0
83858,31,Male,1,0,0
83859,34,Male,1,0,0
83860,7,Female,1,1,0
83861,20,Female,1,0,0
83862,42,Male,1,1,0
83863,15,Male,1,1,0
83864,41,Male,1,0,0
83865,42,Female,1,0,0
83866,46,Male,1,0,0
83867,14,Female,1,0,0
83868,8,Male,1,0,0
83869,32,Male,1,0,0
83870,6,Male,1,1,0
83871,30,Male,1,0,0
83872,30,Female,1,0,0
83873,42,Male,1,0,0
83874,2,Female,1,1,0
83875,46,Female,1,0,0
83876,27,Male,0,1,0
83877,10,Male,1,0,0
83878,27,Male,1,0,0
83879,13,Male,1,0,0
83880,42,Female,1,1,0
83881,30,Male,0,0,0
83882,48,Male,1,0,0
83883,17,Male,1,0,0
83884,22,Male,1,0,0
83885,31,Male,1,0,0
83886,47,Male,1,0,0
83887,45,Female,1,0,0
83888,42,Female,0,0,0
83889,43,Male,1,0,0
83890,47,Male,0,0,0
83891,29,Male,1,1,0
83892,11,Male,1,0,0
83893,1,Male,1,0,0
83894,41,Female,1,1,0
83895,2,Female,1,0,0
83896,7,Female,1,0,0
83897,41,Male,1,1,0
83898,47,Male,1,1,0
83899,18,Male,1,0,0
83900,15,Male,1,0,0
83901,50,Male,1,0,0
83902,42,Male,1,1,0
83903,34,Male,1,1,0
83904,28,Male,1,0,0
83905,38,Male,1,1,0
83906,37,Male,1,0,0
83907,22,Male,1,1,0
83908,50,Male,1,1,0
83909,10,Male,0,1,0
83910,26,Male,1,0,0
83911,22,Male,1,0,0
83912,27,Male,1,1,0
83913,44,Male,1,1,0
83914,5,Male,0,0,0
83915,4,Male,1,0,0
83916,30,Male,1,1,0
83917,42,Male,1,0,0
83918,25,Female,0,0,0
83919,20,Male,0,0,0
83920,11,Male,1,1,0
83921,20,Male,1,0,0
83922,25,Female,1,1,0
83923,31,Male,1,1,0
83924,28,Male,1,1,0
83925,41,Female,1,1,0
83926,38,Male,1,1,0
83927,11,Male,1,1,0
83928,5,Male,1,1,0
83929,36,Male,1,0,0
83930,15,Male,1,0,0
83931,37,Male,1,1,0
83932,14,Female,1,1,0
83933,45,Female,1,0,0
83934,10,Female,1,0,0
83935,46,Female,0,0,0
83936,13,Male,1,0,0
83937,42,Female,1,0,0
83938,8,Male,1,0,0
83939,18,Male,1,0,0
83940,49,Male,1,1,0
83941,27,Male,1,0,0
83942,8,Male,1,0,0
83943,16,Male,1,0,0
83944,27,Male,1,1,0
83945,11,Female,1,0,0
83946,40,Male,1,0,0
83947,19,Male,1,0,0
83948,41,Male,0,0,0
83949,7,Male,1,1,0
83950,32,Male,1,0,0
83951,41,Male,1,0,0
83952,48,Male,1,0,0
83953,33,Male,1,1,0
83954,47,Male,0,0,0
83955,39,Female,1,0,0
83956,10,Female,0,1,0
83957,17,Male,1,0,0
83958,19,Male,0,0,0
83959,32,Male,1,0,0
83960,44,Male,1,1,0
83961,8,Female,1,0,0
83962,32,Female,1,0,0
83963,8,Male,1,0,0
83964,11,Male,1,1,0
83965,39,Female,1,0,0
83966,35,Male,1,0,0
83967,7,Male,1,0,0
83968,34,Female,1,0,0
83969,2,Female,1,1,0
83970,45,Male,1,0,0
83971,10,Male,1,1,0
83972,4,Female,1,1,0
83973,34,Male,1,1,0
83974,26,Male,1,0,0
83975,12,Female,1,1,0
83976,37,Male,1,0,0
83977,48,Male,1,1,0
83978,49,Male,1,0,0
83979,35,Male,1,0,0
83980,22,Male,1,1,0
83981,4,Male,1,0,0
83982,17,Male,1,0,0
83983,11,Male,0,1,0
83984,41,Male,1,0,0
83985,28,Male,1,0,0
83986,33,Male,1,1,0
83987,12,Male,1,0,0
83988,13,Male,1,0,0
83989,16,Female,1,0,0
83990,39,Female,1,0,0
83991,11,Male,1,1,0
83992,6,Male,0,0,0
83993,22,Female,1,0,0
83994,15,Male,1,0,0
83995,28,Male,1,0,0
83996,39,Male,1,1,0
83997,14,Male,1,1,0
83998,11,Male,1,1,0
83999,11,Male,1,0,0
84000,23,Male,1,0,0
84001,47,Female,0,0,0
84002,8,Female,1,1,0
84003,26,Male,1,1,0
84004,26,Male,1,0,0
84005,46,Female,1,1,0
84006,43,Male,1,0,0
84007,43,Male,1,0,0
84008,44,Male,1,0,0
84009,22,Male,1,0,0
84010,10,Male,0,0,0
84011,22,Male,0,1,0
84012,14,Male,1,0,0
84013,9,Male,1,0,0
84014,1,Female,1,1,0
84015,21,Female,1,1,1
84016,49,Female,1,0,0
84017,35,Male,0,0,0
84018,13,Male,1,0,0
84019,48,Male,1,1,0
84020,29,Male,1,0,0
84021,29,Male,1,1,0
84022,49,Male,1,1,0
84023,4,Female,1,0,0
84024,35,Male,0,0,0
84025,28,Male,1,1,0
84026,40,Male,1,1,0
84027,39,Male,1,1,0
84028,33,Male,1,0,0
84029,24,Male,1,0,0
84030,45,Female,1,1,0
84031,45,Male,1,1,0
84032,3,Male,1,0,0
84033,47,Male,1,1,0
84034,41,Female,1,1,0
84035,22,Female,1,0,0
84036,29,Male,1,0,0
84037,25,Female,1,1,0
84038,38,Male,0,0,0
84039,33,Male,1,1,0
84040,41,Male,1,1,0
84041,10,Male,1,1,0
84042,24,Male,1,1,0
84043,25,Female,1,1,0
84044,10,Female,1,0,0
84045,8,Male,1,1,0
84046,42,Male,1,0,0
84047,27,Female,1,1,0
84048,38,Female,1,0,0
84049,33,Male,0,1,0
84050,13,Female,1,0,0
84051,49,Female,1,1,0
84052,50,Male,1,1,0
84053,48,Male,1,1,0
84054,41,Male,1,1,0
84055,10,Male,1,1,0
84056,21,Male,1,1,0
84057,26,Female,1,1,0
84058,5,Male,1,0,0
84059,21,Female,1,1,1
84060,33,Male,1,0,0
84061,46,Male,1,1,0
84062,38,Male,1,1,0
84063,30,Male,1,1,0
84064,9,Male,0,0,0
84065,9,Female,0,1,0
84066,18,Male,1,1,0
84067,28,Male,1,0,0
84068,18,Male,1,0,0
84069,20,Female,1,1,0
84070,17,Male,1,1,0
84071,23,Female,1,0,0
84072,32,Female,1,0,0
84073,47,Male,0,1,0
84074,12,Male,1,1,0
84075,14,Male,1,0,0
84076,10,Male,1,0,0
84077,38,Male,1,1,0
84078,39,Male,1,1,0
84079,19,Male,1,0,0
84080,5,Female,1,0,0
84081,1,Female,1,0,0
84082,45,Male,1,1,0
84083,30,Male,1,1,0
84084,7,Female,1,1,0
84085,24,Female,1,1,0
84086,39,Male,1,0,0
84087,1,Male,1,1,0
84088,11,Male,1,0,0
84089,5,Male,0,0,0
84090,47,Male,0,1,0
84091,5,Male,1,0,0
84092,26,Female,1,1,1
84093,49,Male,1,1,0
84094,32,Male,1,0,0
84095,4,Male,1,0,0
84096,19,Male,1,0,0
84097,1,Male,1,1,0
84098,13,Female,1,1,0
84099,12,Male,0,1,0
84100,19,Male,1,0,0
84101,29,Male,0,0,0
84102,5,Male,0,1,0
84103,2,Male,1,0,0
84104,10,Female,1,0,0
84105,5,Male,1,0,0
84106,12,Male,1,0,0
84107,47,Female,1,1,0
84108,12,Male,1,0,0
84109,22,Male,1,0,0
84110,5,Male,1,0,0
84111,38,Male,1,1,0
84112,47,Male,1,0,0
84113,34,Male,1,1,0
84114,32,Male,1,0,0
84115,25,Female,1,0,0
84116,12,Male,0,0,0
84117,40,Male,1,0,0
84118,42,Male,1,1,0
84119,17,Female,0,1,0
84120,50,Female,0,0,0
84121,14,Male,1,0,0
84122,5,Male,1,1,0
84123,48,Female,1,1,0
84124,41,Male,1,1,0
84125,22,Male,1,0,0
84126,44,Female,1,1,0
84127,8,Male,1,1,0
84128,13,Male,1,1,0
84129,32,Male,1,0,0
84130,27,Male,0,1,0
84131,30,Female,1,1,0
84132,49,Female,1,1,0
84133,19,Female,1,0,0
84134,38,Male,1,1,0
84135,11,Male,1,0,0
84136,16,Female,1,0,0
84137,41,Male,1,1,0
84138,37,Male,1,1,0
84139,33,Male,1,0,0
84140,47,Male,1,0,0
84141,3,Female,1,0,0
84142,28,Male,0,0,0
84143,17,Male,1,1,0
84144,21,Male,1,1,0
84145,12,Female,1,1,0
84146,45,Female,1,0,0
84147,41,Male,1,1,0
84148,29,Male,1,1,0
84149,10,Male,1,1,0
84150,50,Male,1,1,0
84151,9,Male,1,0,0
84152,17,Male,1,0,0
84153,11,Male,1,1,0
84154,50,Female,1,1,0
84155,37,Male,1,1,0
84156,22,Male,1,0,0
84157,5,Male,1,1,0
84158,42,Male,0,1,0
84159,1,Male,1,0,0
84160,33,Female,1,0,0
84161,15,Female,1,0,0
84162,50,Male,1,1,0
84163,34,Female,0,1,0
84164,30,Male,1,1,0
84165,22,Male,1,1,0
84166,17,Male,1,1,0
84167,17,Male,1,1,0
84168,16,Female,1,1,0
84169,27,Male,1,1,0
84170,31,Male,1,1,0
84171,38,Female,1,0,0
84172,22,Male,1,0,0
84173,9,Male,1,1,0
84174,6,Male,1,1,0
84175,49,Male,1,0,0
84176,40,Male,1,0,0
84177,26,Male,1,1,0
84178,23,Male,1,1,0
84179,2,Female,1,0,0
84180,27,Male,1,0,0
84181,36,Male,1,1,0
84182,26,Female,1,1,0
84183,6,Male,1,1,0
84184,50,Male,1,1,0
84185,25,Male,1,1,0
84186,49,Male,1,1,0
84187,32,Male,1,0,0
84188,7,Male,1,1,0
84189,17,Male,1,1,0
84190,3,Male,1,1,0
84191,13,Male,1,1,0
84192,46,Female,1,1,0
84193,31,Male,1,1,0
84194,46,Male,0,1,0
84195,6,Female,1,0,0
84196,10,Female,1,1,0
84197,30,Male,1,1,0
84198,21,Female,1,1,0
84199,34,Female,1,0,0
84200,41,Male,1,0,0
84201,45,Male,1,0,0
84202,49,Male,1,1,0
84203,45,Male,1,1,0
84204,23,Male,1,0,0
84205,8,Male,1,1,0
84206,19,Male,1,1,0
84207,37,Male,1,1,0
84208,6,Male,0,0,0
84209,47,Male,1,1,0
84210,47,Female,1,1,0
84211,44,Male,1,0,0
84212,10,Male,1,1,0
84213,7,Male,1,1,0
84214,41,Male,1,1,0
84215,44,Female,1,1,0
84216,7,Male,1,0,0
84217,32,Male,1,0,0
84218,33,Male,1,1,0
84219,46,Male,0,0,0
84220,6,Female,1,0,0
84221,47,Male,1,1,0
84222,38,Female,1,1,0
84223,13,Female,1,0,0
84224,45,Male,1,1,0
84225,29,Female,1,0,0
84226,33,Female,1,1,0
84227,23,Male,1,1,0
84228,8,Female,0,1,0
84229,33,Male,0,1,0
84230,6,Female,1,0,0
84231,25,Female,1,1,0
84232,45,Female,1,1,0
84233,41,Male,0,0,0
84234,7,Male,1,0,0
84235,5,Male,1,1,0
84236,29,Female,1,1,0
84237,12,Male,1,1,0
84238,19,Male,1,1,0
84239,17,Female,1,1,0
84240,3,Male,1,0,0
84241,6,Female,1,1,0
84242,28,Male,0,0,0
84243,6,Female,1,0,0
84244,45,Male,1,0,0
84245,12,Male,1,1,0
84246,42,Male,0,0,0
84247,46,Male,1,0,0
84248,44,Male,1,1,0
84249,25,Male,1,0,0
84250,30,Male,1,1,0
84251,22,Male,1,0,0
84252,45,Female,0,1,0
84253,24,Male,0,1,0
84254,40,Male,0,0,0
84255,5,Male,1,0,0
84256,16,Male,1,0,0
84257,21,Male,0,0,0
84258,18,Female,1,0,0
84259,47,Female,1,1,0
84260,40,Male,1,0,0
84261,1,Male,1,0,0
84262,39,Female,1,0,0
84263,6,Male,1,1,0
84264,39,Male,1,0,0
84265,15,Male,1,1,0
84266,2,Male,1,1,0
84267,22,Female,1,0,0
84268,28,Male,1,0,0
84269,11,Male,1,1,0
84270,19,Male,1,1,0
84271,23,Male,1,0,0
84272,31,Male,1,0,0
84273,24,Male,1,0,0
84274,42,Male,1,1,0
84275,42,Male,1,0,0
84276,30,Male,1,0,0
84277,48,Male,1,1,0
84278,2,Male,1,0,0
84279,43,Male,1,1,0
84280,11,Male,1,0,0
84281,39,Female,1,0,0
84282,29,Male,1,1,0
84283,30,Female,1,0,0
84284,13,Male,1,0,0
84285,10,Male,1,0,0
84286,25,Male,0,1,0
84287,38,Male,1,0,0
84288,12,Male,1,1,0
84289,2,Female,1,0,0
84290,16,Male,0,1,0
84291,38,Male,1,1,0
84292,13,Male,1,0,0
84293,3,Female,1,0,0
84294,21,Male,1,1,0
84295,2,Male,1,1,0
84296,17,Female,1,0,0
84297,40,Female,1,1,0
84298,2,Male,1,0,0
84299,4,Female,1,1,0
84300,48,Female,1,1,0
84301,36,Male,1,1,0
84302,2,Female,1,0,0
84303,7,Female,1,0,0
84304,5,Male,1,0,0
84305,27,Female,0,1,0
84306,47,Male,1,1,0
84307,16,Male,1,1,0
84308,30,Male,0,0,0
84309,27,Female,1,1,0
84310,45,Male,1,1,0
84311,40,Male,1,1,0
84312,9,Male,0,0,0
84313,47,Male,1,1,0
84314,29,Male,1,1,0
84315,31,Female,1,0,0
84316,3,Female,0,1,0
84317,9,Female,1,0,0
84318,5,Male,1,0,0
84319,39,Female,1,0,0
84320,36,Male,1,0,0
84321,7,Male,1,1,0
84322,19,Male,1,0,0
84323,4,Male,1,0,0
84324,13,Male,1,1,0
84325,33,Male,1,0,0
84326,2,Female,1,0,0
84327,38,Female,1,0,0
84328,1,Male,1,0,0
84329,24,Male,1,1,0
84330,19,Male,1,1,0
84331,6,Female,1,1,0
84332,4,Male,1,1,0
84333,31,Male,1,1,0
84334,27,Male,0,0,0
84335,43,Male,1,0,0
84336,43,Male,1,0,0
84337,1,Male,1,1,0
84338,31,Female,1,1,0
84339,17,Female,1,1,0
84340,4,Female,1,0,0
84341,31,Male,1,1,0
84342,29,Female,1,1,0
84343,2,Male,1,1,0
84344,19,Male,1,1,0
84345,21,Male,1,1,0
84346,23,Male,1,0,0
84347,21,Male,1,1,0
84348,19,Male,1,1,0
84349,35,Male,1,1,0
84350,35,Male,1,1,0
84351,18,Male,1,0,0
84352,13,Male,1,0,0
84353,33,Male,1,0,0
84354,28,Male,1,0,0
84355,5,Male,1,1,0
84356,31,Male,1,1,0
84357,40,Male,1,1,0
84358,44,Male,1,1,0
84359,8,Male,1,1,0
84360,42,Female,1,1,0
84361,37,Male,0,0,0
84362,11,Female,1,0,0
84363,8,Male,1,1,0
84364,34,Male,1,1,0
84365,45,Male,1,0,0
84366,48,Female,1,0,0
84367,10,Female,1,0,0
84368,23,Male,1,0,0
84369,2,Male,1,1,0
84370,18,Male,1,0,0
84371,32,Female,1,0,0
84372,44,Male,1,0,0
84373,36,Female,1,1,0
84374,38,Female,1,0,0
84375,38,Male,1,0,0
84376,36,Female,1,1,0
84377,45,Female,1,0,0
84378,43,Female,1,1,0
84379,35,Male,1,0,0
84380,43,Male,1,0,0
84381,29,Male,1,1,0
84382,37,Male,1,1,0
84383,16,Male,1,0,0
84384,42,Female,1,1,0
84385,33,Female,1,1,0
84386,27,Female,1,0,0
84387,20,Female,1,1,0
84388,24,Male,1,0,0
84389,7,Male,1,0,0
84390,6,Female,0,0,0
84391,3,Male,1,0,0
84392,50,Male,1,1,0
84393,13,Male,1,1,0
84394,7,Female,1,1,0
84395,25,Male,1,0,0
84396,26,Female,1,1,0
84397,14,Male,1,1,0
84398,21,Female,1,1,0
84399,5,Female,1,1,0
84400,33,Male,1,1,0
84401,28,Female,0,0,0
84402,26,Female,0,1,0
84403,11,Male,1,1,0
84404,29,Female,1,1,0
84405,47,Female,1,1,0
84406,19,Male,1,1,0
84407,12,Male,1,0,0
84408,26,Female,1,1,0
84409,39,Male,1,1,0
84410,41,Male,1,1,0
84411,3,Male,0,0,0
84412,50,Female,1,0,0
84413,9,Male,1,1,0
84414,30,Male,1,0,0
84415,44,Male,1,0,0
84416,45,Male,1,1,0
84417,48,Male,1,0,0
84418,43,Female,1,0,0
84419,24,Male,1,0,0
84420,34,Female,1,1,0
84421,16,Male,1,0,0
84422,3,Male,0,0,0
84423,24,Male,1,1,0
84424,34,Male,1,0,0
84425,5,Female,1,1,0
84426,37,Female,1,0,0
84427,2,Male,1,0,0
84428,22,Male,1,0,0
84429,49,Male,1,0,0
84430,11,Male,1,0,0
84431,21,Male,1,1,0
84432,8,Female,1,0,0
84433,33,Male,1,0,0
84434,48,Male,1,0,0
84435,22,Female,1,0,0
84436,5,Male,1,0,0
84437,23,Male,1,0,0
84438,31,Male,0,1,0
84439,34,Male,1,1,0
84440,13,Male,1,1,0
84441,31,Female,1,0,0
84442,32,Female,1,0,0
84443,31,Female,1,1,0
84444,35,Male,1,1,0
84445,17,Male,1,0,0
84446,11,Male,1,0,0
84447,8,Male,1,1,0
84448,23,Male,0,0,0
84449,31,Female,0,0,0
84450,23,Male,1,1,0
84451,28,Male,1,0,0
84452,48,Male,1,0,0
84453,46,Female,0,1,0
84454,20,Female,0,0,0
84455,8,Male,1,0,0
84456,31,Female,1,0,0
84457,35,Female,1,0,0
84458,41,Male,1,0,0
84459,13,Male,1,0,0
84460,2,Female,1,1,0
84461,34,Female,1,0,0
84462,5,Male,1,1,0
84463,5,Male,1,0,0
84464,44,Male,1,0,0
84465,7,Male,1,1,0
84466,33,Female,1,1,0
84467,15,Female,1,0,0
84468,6,Male,1,0,0
84469,32,Female,1,1,0
84470,32,Male,1,1,0
84471,8,Male,1,0,0
84472,23,Male,1,1,0
84473,5,Male,0,0,0
84474,25,Male,1,1,0
84475,38,Male,1,0,0
84476,27,Female,0,0,0
84477,27,Female,1,0,0
84478,10,Female,1,1,0
84479,8,Female,0,1,0
84480,30,Male,1,0,0
84481,18,Male,1,1,0
84482,13,Female,0,0,0
84483,8,Female,1,0,0
84484,49,Female,1,1,0
84485,16,Female,1,1,0
84486,46,Female,1,1,0
84487,28,Female,1,0,0
84488,39,Male,1,1,0
84489,46,Female,0,1,0
84490,4,Male,1,0,0
84491,40,Female,1,1,0
84492,49,Male,1,0,0
84493,31,Male,1,1,0
84494,35,Male,1,1,0
84495,29,Female,1,1,0
84496,26,Male,1,1,0
84497,31,Male,1,1,0
84498,42,Male,1,0,0
84499,32,Female,1,0,0
84500,14,Male,1,0,0
84501,30,Male,1,1,0
84502,46,Female,1,0,0
84503,13,Female,1,1,0
84504,42,Male,1,0,0
84505,1,Female,1,1,0
84506,35,Male,0,0,0
84507,49,Female,1,1,0
84508,49,Male,1,1,0
84509,40,Female,1,0,0
84510,3,Male,1,0,0
84511,24,Male,1,1,0
84512,14,Male,1,0,0
84513,36,Male,0,1,0
84514,15,Male,1,1,0
84515,3,Male,0,1,0
84516,6,Female,1,0,0
84517,42,Male,1,1,0
84518,40,Female,1,0,0
84519,6,Male,1,0,0
84520,7,Female,0,1,0
84521,10,Male,1,1,0
84522,35,Male,1,1,0
84523,46,Female,1,0,0
84524,13,Male,1,1,0
84525,12,Male,1,1,0
84526,43,Female,1,1,0
84527,48,Male,1,1,0
84528,40,Male,1,1,0
84529,4,Male,1,1,0
84530,20,Male,1,0,0
84531,48,Female,1,1,0
84532,46,Male,1,1,0
84533,3,Male,1,0,0
84534,31,Female,0,0,0
84535,46,Male,0,1,0
84536,5,Male,1,0,0
84537,9,Female,1,0,0
84538,1,Male,1,1,0
84539,8,Female,1,1,0
84540,5,Male,1,0,0
84541,41,Male,1,1,0
84542,50,Male,1,1,0
84543,18,Male,1,1,0
84544,30,Male,1,1,0
84545,22,Male,1,0,0
84546,10,Male,1,0,0
84547,34,Male,0,0,0
84548,42,Male,1,0,0
84549,23,Male,1,0,0
84550,44,Male,1,1,0
84551,43,Female,1,1,0
84552,50,Female,1,0,0
84553,43,Male,1,0,0
84554,36,Male,1,1,0
84555,1,Male,1,0,0
84556,25,Male,1,0,0
84557,23,Female,1,1,0
84558,28,Male,1,1,0
84559,1,Male,1,0,0
84560,18,Male,1,0,0
84561,6,Female,0,1,0
84562,32,Male,1,0,0
